,Address - From Geocoder,Company_Name,File_List,Geocode Score,Header,Header_Clean,Latitude,Longitude,Match Score,Query,Text
7865,"270 Valley St, Providence, RI",Fidas Restaurant Inc,['cd1978/entry/1978_Page_120 (3)_9.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82435211847512,-71.43960584131463,100.0,270 VALLEY ST PROVIDENCE,Fidas Restaurant Inc 270 Valley St
7866,"525 Eaton St, Providence, RI",Five Twenty Five Sandwich Shop,['cd1978/entry/1978_Page_120 (3)_10.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.84373194290298,-71.44701764803223,100.0,525 EATON ST PROVIDENCE,Five Twenty Five Sandwich Shop 525 Eaton St
7867,"3 Steeple St, Providence, RI",Flagstone Room,['cd1978/entry/1978_Page_120 (3)_11.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82721132094918,-71.40986775066094,100.0,3 STEEPLE ST PROVIDENCE,Flagstone Room 3 Steeple St
7868,"44 Hospital St, Providence, RI",FLORIO RESTAURANT,"['cd1978/entry/1978_Page_120 (3)_12.png', 'cd1978/entry/1978_Page_120 (3)_13.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81651750243797,-71.41000397830679,100.0,44 HOSPITAL ST PROVIDENCE,"FLORIO RESTAURANT 44 Hospital St (02903), Tel 861-7670"
7869,"471 W Fountain St, Providence, RI",Fountain Spa,['cd1978/entry/1978_Page_120 (3)_15.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81859298841209,-71.42569060608027,100.0,471 WEST FOUNTAIN ST PROVIDENCE,Fountain Spa 471 W Fountain St
7870,"3 Algonquin St, Providence, RI",Gail's Luncheonette & Variety,"['cd1978/entry/1978_Page_120 (3)_18.png', 'cd1978/entry/1978_Page_120 (3)_19.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79365524381262,-71.42711219207725,100.0,3 ALGONQUIN ST PROVIDENCE,"""Gail's Luncheonette & Variety 3% Algonquin St"""
7871,"286 Academy Ave, Providence, RI",Gallagher’s Restaurant & Lounge,"['cd1978/entry/1978_Page_120 (3)_20.png', 'cd1978/entry/1978_Page_120 (3)_21.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83263043979097,-71.44457915167936,100.0,286 ACADEMY AVE PROVIDENCE,Gallagher’s Restaurant & Lounge 286 Academy
7872,"45 Weybosset St, Providence, RI",Gansett II,['cd1978/entry/1978_Page_120 (3)_22.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82402466025547,-71.4098282290097,100.0,45 WEYBOSSET ST PROVIDENCE,Gansett II 45 Weybosset St
7873,"72 Orange St, Providence, RI",Gaslight Lounge & Restaurant,['cd1978/entry/1978_Page_120 (3)_25.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823031582904875,-71.40994704184702,100.0,72 ORANGE ST PROVIDENCE,Gaslight Lounge & Restaurant 72 Orange St
7874,"194 Meeting St, Providence, RI",Gate The (B U),['cd1978/entry/1978_Page_120 (3)_26.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82911642295681,-71.402110023516,100.0,194 MEETING ST PROVIDENCE,Gate The (B U) 194 Meeting St
7875,"854 Broad St, Providence, RI",George’s Place,['cd1978/entry/1978_Page_120 (3)_28.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.800722086142436,-71.41766548920862,100.0,854 BROAD ST PROVIDENCE,George’s Place 854 Broad St
7876,"106 N Main St, Providence, RI",Get Back Foods,['cd1978/entry/1978_Page_120 (3)_29.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.828000904036394,-71.40943655247806,100.0,106 NORTH MAIN ST PROVIDENCE,Get Back Foods 106 N Main St
7877,"393 Charles St, Providence, RI",Giuliano’s Inc,['cd1978/entry/1978_Page_120 (3)_30.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.845006766151535,-71.4186868958669,100.0,393 CHARLES ST PROVIDENCE,Giuliano’s Inc 393 Charles St
7878,"44 Fountain St, Providence, RI",Glo’s Inc,['cd1978/entry/1978_Page_120 (3)_31.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82424185662931,-71.41508844570822,100.0,44 FOUNTAIN ST PROVIDENCE,Glo’s Inc 44 Fountain St
7879,"23 Rathbone St, Providence, RI",Governor Dyer Restaurant Inc,['cd1978/entry/1978_Page_120 (3)_32.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.829477894399275,-71.42839123219746,100.0,23 RATHBONE ST PROVIDENCE,Governor Dyer Restaurant Inc 23 Rathbone St
7880,"1303 N Main St, Providence, RI",Ground Round Restaurant,['cd1978/entry/1978_Page_120 (3)_33.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85584649609765,-71.39976896714614,100.0,1303 NORTH MAIN ST PROVIDENCE,Ground Round Restaurant 1303 N Main St
7881,"61 Plainfield St, Providence, RI",Gu’s Lounge,['cd1978/entry/1978_Page_120 (3)_34.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.816180570927635,-71.44482215534923,100.0,61 PLAINFIELD ST PROVIDENCE,Gu’s Lounge 61 Plainfield St
7882,"343 Elmwood Ave, Providence, RI",Harry’s New York System Restaurant,"['cd1978/entry/1978_Page_120 (3)_35.png', 'cd1978/entry/1978_Page_120 (3)_36.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80290684177636,-71.42597192658891,100.0,343 ELMWOOD AVE PROVIDENCE,Harry’s New York System Restaurant 343 Elmwood Av
7883,"519 Hartford Ave, Providence, RI",Hartford Diner The,['cd1978/entry/1978_Page_120 (3)_37.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.818965885339246,-71.46103217019447,96.0,519 HARTFORD AVE PROVIDENCE,Hartford Diner The 519a Hartford Av
7884,"533 Hartford Ave, Providence, RI",Haven Bros,['cd1978/entry/1978_Page_120 (3)_38.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81905567056832,-71.46145031283272,100.0,533 HARTFORD AVE PROVIDENCE,Haven Bros 533 Hartford Av
7885,"183 Weybosset St, Providence, RI",Hellas Inc,['cd1978/entry/1978_Page_120 (3)_39.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82202437768894,-71.41208727657732,100.0,183 WEYBOSSET ST PROVIDENCE,Hellas Inc 183 Weybosset St
7886,"124 Snow St, Providence, RI",Homestead Cafe,['cd1978/entry/1978_Page_120 (3)_43.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.821178875500024,-71.41369986267748,100.0,124 SNOW ST PROVIDENCE,Homestead Cafe 124 Snow St
7887,"756 Hope St, Providence, RI",Hope Street Kentucky Fried Chicken Inc,"['cd1978/entry/1978_Page_120 (3)_44.png', 'cd1978/entry/1978_Page_120 (3)_45.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.84731337999007,-71.39591785013441,100.0,756 HOPE ST PROVIDENCE,Hope Street Kentucky Fried Chicken Inc 756 Hope St
7888,"93 Washington St, Providence, RI",Hope’s,['cd1978/entry/1978_Page_120 (3)_46.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.861618866038455,-71.43077846205838,100.0,93 WASHINGTON ST PROVIDENCE,Hope’s 93 Washington St
7889,"844 Broad St, Providence, RI",House Of Bar-B-Q,['cd1978/entry/1978_Page_120 (3)_47.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80093930309736,-71.41789803128613,100.0,844 BROAD ST PROVIDENCE,House Of Bar-B-Q 844 Broad St
7890,"92 Washington St, Providence, RI",House Of Yogurt,['cd1978/entry/1978_Page_120 (3)_50.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.861609000833866,-71.4309250887909,100.0,92 WASHINGTON ST PROVIDENCE,House Of Yogurt 92 Washington St
7891,"228 Meeting St, Providence, RI",International House Of Pancakes,"['cd1978/entry/1978_Page_120 (3)_51.png', 'cd1978/entry/1978_Page_120 (3)_52.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.829203388780364,-71.4007373478387,100.0,228 MEETING ST PROVIDENCE,International House Of Pancakes 228 Meeting St
7892,"16 Bucklin St, Providence, RI",J And B Lynch,['cd1978/entry/1978_Page_120 (3)_54.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80864261100463,-71.42785943168882,100.0,16 BUCKLIN ST PROVIDENCE,J And B Lynch 16 Bucklin St
7893,"1150 Elmwood Ave, Providence, RI",Jax’s Drive In Diner,['cd1978/entry/1978_Page_120 (3)_55.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.78061351431449,-71.41991877385304,100.0,1150 ELMWOOD AVE PROVIDENCE,Jax’s Drive In Diner 1150 Elmwood Av
7894,"768 Hope St, Providence, RI",Jay's Subs N Stuff,['cd1978/entry/1978_Page_120 (3)_56.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8478546244583,-71.39566140940336,100.0,768 HOPE ST PROVIDENCE,"""Jay's Subs N Stuff 768 Hope St"""
7895,"43 Bath St, Providence, RI",Jerrie’s Restaurant,['cd1978/entry/1978_Page_120 (3)_57.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83137159665583,-71.42418428474319,100.0,43 BATH ST PROVIDENCE,Jerrie’s Restaurant 43 Bath St
7896,"698 Public St, Providence, RI",Jerry’s Spaghetti House,['cd1978/entry/1978_Page_120 (3)_58.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.802339006709765,-71.42497446917935,100.0,698 PUBLIC ST PROVIDENCE,Jerry’s Spaghetti House 698 Public St
7897,"70 Washington St, Providence, RI",Jimmy’s On Washington Inc,['cd1978/entry/1978_Page_120 (3)_60.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.86193931275142,-71.43096515621286,100.0,70 WASHINGTON ST PROVIDENCE,Jimmy’s On Washington Inc 70 Washington St
7898,"1040 Chalkstone Ave, Providence, RI",Jimmy’s Pizzeria,['cd1978/entry/1978_Page_120 (3)_61.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83226490089069,-71.4423013426471,100.0,1040 CHALKSTONE AVE PROVIDENCE,Jimmy’s Pizzeria 1040 Chalkstone Av
7899,"80 Fountain St, Providence, RI",Joe’s Upstairs & Joe’s Downstairs,"['cd1978/entry/1978_Page_120 (3)_62.png', 'cd1978/entry/1978_Page_120 (3)_63.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823780096232284,-71.41561363664756,100.0,80 FOUNTAIN ST PROVIDENCE,Joe’s Upstairs & Joe’s Downstairs 80 Fountain St
7900,"228 New York Ave, Providence, RI",John’s Lunch,['cd1978/entry/1978_Page_120 (3)_64.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.790977469873766,-71.39655733898846,100.0,228 NEW YORK AVE PROVIDENCE,John’s Lunch 228 New York Av
7901,"115 Washington St, Providence, RI",John’s Restaurant,['cd1978/entry/1978_Page_120 (3)_65.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82308643562663,-71.41480137829379,100.0,115 WASHINGTON ST PROVIDENCE,John’s Restaurant 115 Washington St
7902,"84 Weybosset St, Providence, RI",John’s Restaurant,['cd1978/entry/1978_Page_120 (3)_66.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82346388346386,-71.41030316517494,100.0,84 WEYBOSSET ST PROVIDENCE,John’s Restaurant 84 Weybosset St
7903,"578 Chalkstone Ave, Providence, RI",JOHNNY'S PIZZA,"['cd1978/entry/1978_Page_120 (3)_67.png', 'cd1978/entry/1978_Page_120 (3)_68.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83513125170591,-71.42575717359271,100.0,578 CHALKSTONE AVE PROVIDENCE,"""JOHNNY'S PIZZA 578 Chalkstone Av (02908), Tel 521-1462"""
7904,"269 Pocasset Ave, Providence, RI",Johnny’s Spa,['cd1978/entry/1978_Page_120 (3)_69.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80788586081356,-71.45615362904257,100.0,269 POCASSET AVE PROVIDENCE,Johnny’s Spa 269 Pocasset Av
7905,"800 Allens Ave, Providence, RI",Johnson Howard D Co,['cd1978/entry/1978_Page_120 (3)_70.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.79294355823116,-71.39719922899502,100.0,800 ALLENS AVE PROVIDENCE,Johnson Howard D Co 800 Allens Av
7906,"787 Hope St, Providence, RI",Joy May Restaurant,['cd1978/entry/1978_Page_120 (3)_71.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.84840370190708,-71.3952397410633,100.0,787 HOPE ST PROVIDENCE,Joy May Restaurant 787 Hope St
7907,"488 Smith St, Providence, RI",Joy Village Restaurant,['cd1978/entry/1978_Page_120 (3)_72.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83580089452336,-71.42720534910903,100.0,488 SMITH ST PROVIDENCE,Joy Village Restaurant 488 Smith St
7908,"124 Washington St, Providence, RI",Julienne’s Restaurant,['cd1978/entry/1978_Page_120 (3)_73.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.822984799384464,-71.41473085127366,100.0,124 WASHINGTON ST PROVIDENCE,Julienne’s Restaurant 124 Washington St
7909,"29 Manton Ave, Providence, RI",Juniors Inc,['cd1978/entry/1978_Page_120 (3)_75.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8174518136371,-71.44386237463999,100.0,29 MANTON AVE PROVIDENCE,Juniors Inc 29 Manton Av
7910,"141 Westminster St, Providence, RI",K Y T Inc,['cd1978/entry/1978_Page_120 (3)_76.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823992470535664,-71.41122197829291,100.0,141 WESTMINSTER ST PROVIDENCE,K Y T Inc 141 Westminster St
7911,"337 Broad St, Providence, RI",Kelly’s Hamburgers,['cd1978/entry/1978_Page_120 (3)_77.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81401060963837,-71.42146341630063,100.0,337 BROAD ST PROVIDENCE,Kelly’s Hamburgers 337 Broad St
7912,"420 Broad St, Providence, RI",Kentucky Fried Chicken Inc,['cd1978/entry/1978_Page_120 (3)_80.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81201214424527,-71.42151210114461,100.0,420 BROAD ST PROVIDENCE,Kentucky Fried Chicken Inc 420 Broad St
7913,"59 Union St, Providence, RI",Key Hole Lounge,['cd1978/entry/1978_Page_120 (3)_81.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823932250672286,-71.41451543299638,100.0,59 UNION ST PROVIDENCE,Key Hole Lounge 59 Union St
7914,"778 Cranston St, Providence, RI",King Of Steak,['cd1978/entry/1978_Page_120 (3)_82.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.80402656926852,-71.43883172395614,100.0,778 CRANSTON ST PROVIDENCE,King Of Steak 778 Cranston St
7915,"18 Aborn St, Providence, RI",Koerner’s Lunch,['cd1978/entry/1978_Page_120 (3)_83.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.821596966646084,-71.41523905793306,100.0,18 ABORN ST PROVIDENCE,Koerner’s Lunch 18 Aborn St
7916,"1339 Westminster St, Providence, RI",La Casa Cosmo Inc,['cd1978/entry/1978_Page_120 (3)_84.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.81666743830947,-71.4312595327898,100.0,1339 WESTMINSTER ST PROVIDENCE,La Casa Cosmo Inc 1339 Westminster St
7917,"13 Harris Ave, Providence, RI",Laddi’s Silver Top Diner,['cd1978/entry/1978_Page_120 (3)_85.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82777493351145,-71.41964035998895,100.0,13 HARRIS AVE PROVIDENCE,Laddi’s Silver Top Diner 13 Harris Av
7918,"464 Silver Spring St, Providence, RI",L'Casa Restr,['cd1978/entry/1978_Page_120 (3)_86.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85579256715649,-71.41121081801792,100.0,464 SILVER SPRING ST PROVIDENCE,"""L'Casa Restr 464 Silver Spring St"""
7919,"220 S Water St, Providence, RI",Left Bank Inc,['cd1978/entry/1978_Page_120 (3)_87.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82250476262253,-71.4060269813054,100.0,220 SOUTH WATER ST PROVIDENCE,Left Bank Inc 220 S Water St
7920,"220 S Water St, Providence, RI",Left Bank Restaurant,['cd1978/entry/1978_Page_120 (3)_88.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82250476262253,-71.4060269813054,100.0,220 SOUTH WATER ST PROVIDENCE,Left Bank Restaurant 220 S Water St
7921,"285 S Main St, Providence, RI",L’Elizabeth,['cd1978/entry/1978_Page_120 (3)_89.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82222442044325,-71.4050317214901,100.0,285 SOUTH MAIN ST PROVIDENCE,L’Elizabeth 285 S Main St
7922,"616 Plainfield St, Providence, RI",Lemon King,['cd1978/entry/1978_Page_120 (3)_90.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.812518191626175,-71.45949279711368,100.0,616 PLAINFIELD ST PROVIDENCE,Lemon King 616 Plainfield St
7923,"1059 Broad St, Providence, RI",Lou’s Sandwich Shop,['cd1978/entry/1978_Page_120 (3)_93.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.796066052567674,-71.41210356498657,100.0,1059 BROAD ST PROVIDENCE,Lou’s Sandwich Shop 1059 Broad St
7924,"286 Brook St, Providence, RI",Louis Restaurant,['cd1978/entry/1978_Page_120 (3)_94.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.824659435410474,-71.39900423854031,100.0,286 BROOK ST PROVIDENCE,Louis Restaurant 286 Brook St
7925,"59 Eddy St, Providence, RI",Luau Hut,['cd1978/entry/1978_Page_120 (3)_95.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823626448838596,-71.41301595766822,100.0,59 EDDY ST PROVIDENCE,Luau Hut 59 Eddy St
7926,"258 Atwells Ave, Providence, RI",Lucille’s Pizza,['cd1978/entry/1978_Page_120 (3)_96.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823529139718325,-71.4265242685473,100.0,258 ATWELLS AVE PROVIDENCE,Lucille’s Pizza 258 Atwells Av
7927,"59 Eddy St, Providence, RI",Luke’s Restaurant Inc,['cd1978/entry/1978_Page_120 (3)_97.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823626448838596,-71.41301595766822,100.0,59 EDDY ST PROVIDENCE,Luke’s Restaurant Inc 59 Eddy St
7928,"350 Silver Spring St, Providence, RI",Lum’s Of New England Inc,"['cd1978/entry/1978_Page_121 (1)_2.png', 'cd1978/entry/1978_Page_121 (1)_3.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85318672004054,-71.41272081432214,100.0,350 SILVER SPRING ST PROVIDENCE,Lum’s Of New England Inc 350 Silver Spring St
7929,"172 Wayland Ave, Providence, RI",Lusar's Inc,['cd1978/entry/1978_Page_121 (1)_4.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82838863257736,-71.3885202085074,100.0,172 WAYLAND AVE PROVIDENCE,"""Lusar's Inc 172 Wayland Av"""
7930,"99 Hope St, Providence, RI",Ma Jolie Inc,['cd1978/entry/1978_Page_121 (1)_5.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82207307954282,-71.39652708036317,100.0,99 HOPE ST PROVIDENCE,Ma Jolie Inc 99 Hope St
7931,"426 Atwells Ave, Providence, RI",Mae's Lunch,['cd1978/entry/1978_Page_121 (1)_6.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823885342446395,-71.43155347142137,100.0,426 ATWELLS AVE PROVIDENCE,"""Mae's Lunch 426 Atwells Av"""
7932,"143 Smith St, Providence, RI",Maggie & Jiggs Inc,['cd1978/entry/1978_Page_121 (1)_7.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.831904047882766,-71.41640965024668,100.0,143 SMITH ST PROVIDENCE,Maggie & Jiggs Inc 143 Smith St
7933,"1366 Chalkstone Ave, Providence, RI",Mainelli’s Restaurant,['cd1978/entry/1978_Page_121 (1)_8.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8322279677218,-71.45425354700086,100.0,1366 CHALKSTONE AVE PROVIDENCE,Mainelli’s Restaurant 1366 Chalkstone Av
7934,"53 Silver Spring St, Providence, RI",Mancini's Restaurant,['cd1978/entry/1978_Page_121 (1)_9.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.84559096856269,-71.41755760598828,100.0,53 SILVER SPRING ST PROVIDENCE,"""Mancini's Restaurant 53 Silver Spring St"""
7935,"555 Chalkstone Ave, Providence, RI",Mandarin Garde,['cd1978/entry/1978_Page_121 (1)_10.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8353413094224,-71.42537933372157,100.0,555 CHALKSTONE AVE PROVIDENCE,Mandarin Garden 555 Chalkstone Av
7936,"1421 Broad St, Providence, RI",Manny's Sandwich Shop,['cd1978/entry/1978_Page_121 (1)_11.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.78821764141528,-71.4035850065813,100.0,1421 BROAD ST PROVIDENCE,"""Manny's Sandwich Shop 1421 Broad St"""
7937,"1293 Eddy St, Providence, RI",Marcello’s Light Lunch,['cd1978/entry/1978_Page_121 (1)_12.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.790012875493275,-71.40316041062344,100.0,1293 EDDY ST PROVIDENCE,Marcello’s Light Lunch 1293 Eddy St
7938,"840 Broad St, Providence, RI",Martinique Restaurant,['cd1978/entry/1978_Page_121 (1)_13.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.801006200983075,-71.417964137856,100.0,840 BROAD ST PROVIDENCE,Martinique Restaurant 840 Broad St
7939,"134 Fountain St, Providence, RI",Mc Donald’s Restaurant (Div Of I S K Systems),"['cd1978/entry/1978_Page_121 (1)_14.png', 'cd1978/entry/1978_Page_121 (1)_15.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82322572485433,-71.41614089966487,100.0,134 FOUNTAIN ST PROVIDENCE,Mc Donald’s Restaurant (Div Of I S K Systems) 134 Fountain St
7940,"167 Angell St, Providence, RI",Mc Donalds Hamburger,['cd1978/entry/1978_Page_121 (1)_16.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82799785856683,-71.4011026129421,100.0,167 ANGELL ST PROVIDENCE,Mc Donalds Hamburger 167 Angell St
7941,"81 Kennedy Plz, Providence, RI",Mc Garry’s Inc,['cd1978/entry/1978_Page_121 (1)_17.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.8248629071552,-71.41233412169593,96.0,81 KENNEDY PLZ PROVIDENCE,Mc Garry’s Inc 81 Kennedy Plaza
7942,"60 Eddy St, Providence, RI",Mc Garry's Restaurant (Gibson's Inc),"['cd1978/entry/1978_Page_121 (1)_18.png', 'cd1978/entry/1978_Page_121 (1)_19.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82317989063598,-71.4122728303804,100.0,60 EDDY ST PROVIDENCE,"""Mc Garry's Restaurant (Gibson's Inc) 60 Eddy St"""
7943,"102 Westminster St, Providence, RI",Mee Hong Restaurant,['cd1978/entry/1978_Page_121 (1)_22.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.824385969459364,-71.41046921563782,100.0,102 WESTMINSTER ST PROVIDENCE,Mee Hong Restaurant 102 Westminster St
7944,"105 Richmond St, Providence, RI",Mike's Lunch Inc,['cd1978/entry/1978_Page_121 (1)_23.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.820041027558545,-71.41087159517659,100.0,105 RICHMOND ST PROVIDENCE,"""Mike's Lunch Inc 105 Richmond St"""
7945,"272 Thayer St, Providence, RI",Minerva Pizza House,['cd1978/entry/1978_Page_121 (1)_24.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82925157659973,-71.40085141854256,100.0,272 THAYER ST PROVIDENCE,Minerva Pizza House 272 Thayer St
7946,"20 S Angell St, Providence, RI",Minerva Pizza House,['cd1978/entry/1978_Page_121 (1)_25.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82996694598012,-71.38716137574416,100.0,20 SOUTH ANGELL ST PROVIDENCE,Minerva Pizza House 20 S Angell St
7947,"141 Westminster St, Providence, RI",Ming Garde,['cd1978/entry/1978_Page_121 (1)_26.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823992470535664,-71.41122197829291,100.0,141 WESTMINSTER ST PROVIDENCE,Ming Garden 141 Westminster St
7948,"1496 Broad St, Providence, RI",Moby Dick’s,['cd1978/entry/1978_Page_121 (1)_27.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.786526948006646,-71.4019819298682,100.0,1496 BROAD ST PROVIDENCE,Moby Dick’s 1496 Broad St
7949,"964 Atwells Ave, Providence, RI",Moby Dick's Fish & Chips,['cd1978/entry/1978_Page_121 (1)_28.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82508092428727,-71.44952436320803,100.0,964 ATWELLS AVE PROVIDENCE,"""Moby Dick's Fish & Chips 964% Atwells Av"""
7950,"18 Plainfield St, Providence, RI",New York System Restaurant,['cd1978/entry/1978_Page_121 (1)_31.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.816531263897446,-71.44406449200147,100.0,18 PLAINFIELD ST PROVIDENCE,New York System Restaurant 18 Plainfield St
7951,"424 Smith St, Providence, RI",New York System Restaurant,['cd1978/entry/1978_Page_121 (1)_32.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.835080236096644,-71.4254165754415,100.0,424 SMITH ST PROVIDENCE,New York System Restaurant 424 Smith St
7952,"200 Washington St, Providence, RI",New Yorker Restaurant The,"['cd1978/entry/1978_Page_121 (1)_33.png', 'cd1978/entry/1978_Page_121 (1)_34.png']",100.0,RESTAURANTS—CONTD,RESTAURANTS,41.82199715922626,-71.4161422786435,100.0,200 WASHINGTON ST PROVIDENCE,New Yorker Restaurant The 200 Washington St
7953,"225 Weybosset St, Providence, RI",New Yorker Restaurant The,['cd1978/entry/1978_Page_121 (1)_35.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.821371956040345,-71.41272220308859,100.0,225 WEYBOSSET ST PROVIDENCE,New Yorker Restaurant The 225 Weybosset St
7954,"951 N Main St, Providence, RI",Norton’s Coffee Shop,['cd1978/entry/1978_Page_121 (1)_36.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.84662648149386,-71.40505184776295,100.0,951 NORTH MAIN ST PROVIDENCE,Norton’s Coffee Shop 951 N Main St
7955,"1307 Chalkstone Ave, Providence, RI",O’s Bob Quarterdeck,['cd1978/entry/1978_Page_121 (1)_37.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.83252907631934,-71.45233236117234,100.0,1307 CHALKSTONE AVE PROVIDENCE,O’s Bob Quarterdeck 1307 Chalkstone Av
7956,"120 Atwells Ave, Providence, RI",Old Canteen The Inc,['cd1978/entry/1978_Page_121 (1)_40.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.823193567800665,-71.42189552216192,100.0,120 ATWELLS AVE PROVIDENCE,Old Canteen The Inc 120 Atwells Av
7957,"616 Charles St, Providence, RI",Old Timers Pub,['cd1978/entry/1978_Page_121 (1)_41.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.85323322987987,-71.4205018780099,100.0,616 CHARLES ST PROVIDENCE,Old Timers Pub 616 Charles St
7958,"1338 Eddy St, Providence, RI",Ole's Place,['cd1978/entry/1978_Page_121 (1)_42.png'],100.0,RESTAURANTS—CONTD,RESTAURANTS,41.78871946786712,-71.40266100393569,100.0,1338 EDDY ST PROVIDENCE,"""Ole's Place 1338 Eddy St"""
