,Header,Text,File_List,clean_header,score,matched
8531,REAL ESTATE,Botvin Realty Co Inc 1246 N Main St,['cd1978/entry/1978_Page_118 (1)_73.png'],REAL ESTATE,100.0,True
8532,REAL ESTATE,Branerman Realty 111 Westminster St Rm 703,['cd1978/entry/1978_Page_118 (1)_74.png'],REAL ESTATE,100.0,True
8533,REAL ESTATE,Brassard Roger A 94 Waterman St,['cd1978/entry/1978_Page_118 (1)_75.png'],REAL ESTATE,100.0,True
8534,REAL ESTATE,Brill Realty Inc 48 Acorn St,['cd1978/entry/1978_Page_118 (1)_76.png'],REAL ESTATE,100.0,True
8535,REAL ESTATE,Brito Napoleon D Realty 214 Wickenden St,['cd1978/entry/1978_Page_118 (1)_77.png'],REAL ESTATE,100.0,True
8536,REAL ESTATE,"Bromby Realty Co 107 Medway St
Brook Village Assocs 2080 Smith St (N Prov)",['cd1978/entry/1978_Page_118 (1)_78.png'],REAL ESTATE,100.0,True
8537,REAL ESTATE,Brown & Ives 50 S Main St 2d F!,['cd1978/entry/1978_Page_118 (1)_79.png'],REAL ESTATE,100.0,True
8538,REAL ESTATE,Brown John N 50 S Main St 2d Fi,['cd1978/entry/1978_Page_118 (1)_80.png'],REAL ESTATE,100.0,True
8539,REAL ESTATE,Brown Land Co 50 S Main St,['cd1978/entry/1978_Page_118 (1)_81.png'],REAL ESTATE,100.0,True
8540,REAL ESTATE—CONTD,Bruwal Realty (Rental Ofc) 212 Union St Rm  Burrs Lane Land Co 6 Benefit St C BS Realty 196a Waterman St C BS Realty & Investment 144 Westminster St 2d Fl C & J Realty Corp 366 W Fountain St,"['cd1978/entry/1978_Page_118 (2)_2.png', 'cd1978/entry/1978_Page_118 (2)_3.png', 'cd1978/entry/1978_Page_118 (2)_4.png', 'cd1978/entry/1978_Page_118 (2)_5.png', 'cd1978/entry/1978_Page_118 (2)_6.png', 'cd1978/entry/1978_Page_118 (2)_7.png', 'cd1978/entry/1978_Page_118 (2)_8.png']",REAL ESTATE,100.0,True
8541,REAL ESTATE—CONTD,1s Calderone Nicholas J 77 Pitman St Apt 205 Callen Co 394 Angell St Campbell Duncan B Co 9 S Angell St Canal Management Co 73 Charles St Apt C Capito! Industrial Center (CIC) 24 Holden St Cardillo David G 111 Westminster St Rm 200) Carpenter Realty Co Inc 672 Broad St Carter Paul W Real Estate 15 Westminster St Rm 918,"['cd1978/entry/1978_Page_118 (2)_9.png', 'cd1978/entry/1978_Page_118 (2)_10.png', 'cd1978/entry/1978_Page_118 (2)_11.png', 'cd1978/entry/1978_Page_118 (2)_12.png', 'cd1978/entry/1978_Page_118 (2)_13.png', 'cd1978/entry/1978_Page_118 (2)_14.png', 'cd1978/entry/1978_Page_118 (2)_15.png', 'cd1978/entry/1978_Page_118 (2)_16.png', 'cd1978/entry/1978_Page_118 (2)_17.png']",REAL ESTATE,100.0,True
8542,REAL ESTATE—CONTD,"CASA REALTY INC 28 Pontiac Av (02907), Tel 467-6555","['cd1978/entry/1978_Page_118 (2)_18.png', 'cd1978/entry/1978_Page_118 (2)_19.png']",REAL ESTATE,100.0,True
8543,REAL ESTATE—CONTD,Castro Realty 159 Ives St,['cd1978/entry/1978_Page_118 (2)_20.png'],REAL ESTATE,100.0,True
8544,REAL ESTATE—CONTD,Catherine Realty Co 93 Eddy St Rm 401,['cd1978/entry/1978_Page_118 (2)_21.png'],REAL ESTATE,100.0,True
8545,REAL ESTATE—CONTD,Celi Realty Co 34 Union St,['cd1978/entry/1978_Page_118 (2)_22.png'],REAL ESTATE,100.0,True
8546,REAL ESTATE—CONTD,Celona Construction & Realty 1243 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_118 (2)_23.png', 'cd1978/entry/1978_Page_118 (2)_24.png']",REAL ESTATE,100.0,True
8547,REAL ESTATE—CONTD,Centerdale Insurance & Realty Co 2060 Smith St (N Prov),"['cd1978/entry/1978_Page_118 (2)_25.png', 'cd1978/entry/1978_Page_118 (2)_26.png']",REAL ESTATE,100.0,True
8548,REAL ESTATE—CONTD,Ceprano Realty 1903 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_118 (2)_27.png', 'cd1978/entry/1978_Page_118 (2)_28.png']",REAL ESTATE,100.0,True
8549,REAL ESTATE—CONTD,Charron Realty Co 710 Cranston St,['cd1978/entry/1978_Page_118 (2)_29.png'],REAL ESTATE,100.0,True
8550,REAL ESTATE—CONTD,Chatham Realty Co 199 Angell St,['cd1978/entry/1978_Page_118 (2)_30.png'],REAL ESTATE,100.0,True
8551,REAL ESTATE—CONTD,Chesca & Co 230 Atwells Av,['cd1978/entry/1978_Page_118 (2)_31.png'],REAL ESTATE,100.0,True
8552,REAL ESTATE—CONTD,Chiappinelli S Co 480 Broadway,['cd1978/entry/1978_Page_118 (2)_32.png'],REAL ESTATE,100.0,True
8553,REAL ESTATE—CONTD,"CHILD REAL ESTATE INC 270 County Road (Barrington, RI; 02806), Tel 245- 5151","['cd1978/entry/1978_Page_118 (2)_33.png', 'cd1978/entry/1978_Page_118 (2)_34.png', 'cd1978/entry/1978_Page_118 (2)_35.png']",REAL ESTATE,100.0,True
8554,REAL ESTATE—CONTD,Cipp Realty 597 Hartford Av,['cd1978/entry/1978_Page_118 (2)_36.png'],REAL ESTATE,100.0,True
8555,REAL ESTATE—CONTD,City Hall Realty 37 Seekell St,['cd1978/entry/1978_Page_118 (2)_37.png'],REAL ESTATE,100.0,True
8556,REAL ESTATE—CONTD,Coleman W Henry Inc 15 Westminster St Rm 1136,"['cd1978/entry/1978_Page_118 (2)_38.png', 'cd1978/entry/1978_Page_118 (2)_39.png']",REAL ESTATE,100.0,True
8557,REAL ESTATE—CONTD,Colonial Trail Lodging House 195 Benefit St,['cd1978/entry/1978_Page_118 (2)_40.png'],REAL ESTATE,100.0,True
8558,REAL ESTATE—CONTD,Commercial Properties 144 Westminster St 4th Fl,"['cd1978/entry/1978_Page_118 (2)_41.png', 'cd1978/entry/1978_Page_118 (2)_42.png']",REAL ESTATE,100.0,True
8559,REAL ESTATE—CONTD,Continental Realty Inc 541 Hartford Av,['cd1978/entry/1978_Page_118 (2)_43.png'],REAL ESTATE,100.0,True
8560,REAL ESTATE—CONTD,Cooke Henry W Co 15 Westminster St Rm 62:,['cd1978/entry/1978_Page_118 (2)_44.png'],REAL ESTATE,100.0,True
8561,REAL ESTATE—CONTD,Corner Realty 976 Chalkstone Av,['cd1978/entry/1978_Page_118 (2)_45.png'],REAL ESTATE,100.0,True
8562,REAL ESTATE—CONTD,Counting House Corp 50 S Main St 2d Fl,['cd1978/entry/1978_Page_118 (2)_46.png'],REAL ESTATE,100.0,True
8563,REAL ESTATE—CONTD,Criss Enterprises Inc 158 Longfellow St,['cd1978/entry/1978_Page_118 (2)_47.png'],REAL ESTATE,100.0,True
8564,REAL ESTATE—CONTD,D & C Realty 149 Harold St,['cd1978/entry/1978_Page_118 (2)_48.png'],REAL ESTATE,100.0,True
8565,REAL ESTATE—CONTD,Daley Dan] P 154 Warrington St,['cd1978/entry/1978_Page_118 (2)_49.png'],REAL ESTATE,100.0,True
8566,REAL ESTATE—CONTD,Danal Realty Co 387 Charles St,['cd1978/entry/1978_Page_118 (2)_50.png'],REAL ESTATE,100.0,True
8567,REAL ESTATE—CONTD,Davenport Associates 15 Westminster St Rm 820,"['cd1978/entry/1978_Page_118 (2)_51.png', 'cd1978/entry/1978_Page_118 (2)_52.png']",REAL ESTATE,100.0,True
8568,REAL ESTATE—CONTD,De Felice Realtors 1514 Smith St (N Prov),['cd1978/entry/1978_Page_118 (2)_53.png'],REAL ESTATE,100.0,True
8569,REAL ESTATE—CONTD,Del Mar Realty Inc 758 Atwells Av,['cd1978/entry/1978_Page_118 (2)_54.png'],REAL ESTATE,100.0,True
8570,REAL ESTATE—CONTD,Development Corp For Israel] (State Israel Bonds) 6 Braman St,"['cd1978/entry/1978_Page_118 (2)_55.png', 'cd1978/entry/1978_Page_118 (2)_56.png']",REAL ESTATE,100.0,True
8571,REAL ESTATE—CONTD,Dexter Realty Inc 200 Smith St,['cd1978/entry/1978_Page_118 (2)_57.png'],REAL ESTATE,100.0,True
8572,REAL ESTATE—CONTD,Di Orio Alfred Realty Inc 232 Broad St Apt 5,['cd1978/entry/1978_Page_118 (2)_58.png'],REAL ESTATE,100.0,True
8573,REAL ESTATE—CONTD,Division Realty Corp 81 Aldrich St,['cd1978/entry/1978_Page_118 (2)_59.png'],REAL ESTATE,100.0,True
8574,REAL ESTATE—CONTD,Donbro Realty Inc 1900 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_118 (2)_60.png', 'cd1978/entry/1978_Page_118 (2)_61.png']",REAL ESTATE,100.0,True
8575,REAL ESTATE—CONTD,Donstan Corp 166 Valley St,['cd1978/entry/1978_Page_118 (2)_62.png'],REAL ESTATE,100.0,True
8576,REAL ESTATE—CONTD,Doris Bldg Associates 245 Waterman St Rm 404 ©,"['cd1978/entry/1978_Page_118 (2)_63.png', 'cd1978/entry/1978_Page_118 (2)_64.png']",REAL ESTATE,100.0,True
8577,REAL ESTATE—CONTD,Douglas Realty 245 Waterman St Rm 301,['cd1978/entry/1978_Page_118 (2)_65.png'],REAL ESTATE,100.0,True
8578,REAL ESTATE—CONTD,Doyle Realty 65 Brook St,['cd1978/entry/1978_Page_118 (2)_66.png'],REAL ESTATE,100.0,True
8579,REAL ESTATE—CONTD,Dudley Realty Co Inc 42 Dudley St,['cd1978/entry/1978_Page_118 (2)_67.png'],REAL ESTATE,100.0,True
8580,REAL ESTATE—CONTD,Eagle Realty Co Inc 969 Douglas Av,['cd1978/entry/1978_Page_118 (2)_68.png'],REAL ESTATE,100.0,True
8581,REAL ESTATE—CONTD,Eafle John W 334 Westminster St Rm 324,['cd1978/entry/1978_Page_118 (2)_69.png'],REAL ESTATE,100.0,True
8582,REAL ESTATE—CONTD,Eastern Associates 894a Allens Av,['cd1978/entry/1978_Page_118 (2)_70.png'],REAL ESTATE,100.0,True
8583,REAL ESTATE—CONTD,Eddy Street Realty Co 55 Eddy St,['cd1978/entry/1978_Page_118 (2)_71.png'],REAL ESTATE,100.0,True
8584,REAL ESTATE—CONTD,Eight Fifty Nine Realty Co 859 N Main St,['cd1978/entry/1978_Page_118 (2)_72.png'],REAL ESTATE,100.0,True
8585,REAL ESTATE—CONTD,Eighteen Hundred Ninety Hse (Midland Hsng Splsts) 254 Washington St,"['cd1978/entry/1978_Page_118 (2)_73.png', 'cd1978/entry/1978_Page_118 (2)_74.png']",REAL ESTATE,100.0,True
8586,REAL ESTATE—CONTD,Elm Realty Co 332 Elmwood Av,['cd1978/entry/1978_Page_118 (2)_75.png'],REAL ESTATE,100.0,True
8587,REAL ESTATE—CONTD,Elmcrest Realty Co Inc 1500 Broad St,['cd1978/entry/1978_Page_118 (2)_76.png'],REAL ESTATE,100.0,True
8588,REAL ESTATE—CONTD,Elmhurst Realty Co 910 Smith St,['cd1978/entry/1978_Page_118 (2)_77.png'],REAL ESTATE,100.0,True
8589,REAL ESTATE—CONTD,"ENDICOTT BUILDING CO INC 339 Angell St (02906), Tel 274-5330 (See Index To Advertisers)","['cd1978/entry/1978_Page_118 (2)_78.png', 'cd1978/entry/1978_Page_118 (2)_79.png', 'cd1978/entry/1978_Page_118 (2)_80.png']",REAL ESTATE,100.0,True
8590,REAL ESTATE—CONTD,Evergreen Realty Co 19 Florence St,['cd1978/entry/1978_Page_118 (2)_81.png'],REAL ESTATE,100.0,True
8591,REAL ESTATE—CONTD,Fields Point Manufacturing Corp 15 Westminster St Rm 727,"['cd1978/entry/1978_Page_118 (2)_82.png', 'cd1978/entry/1978_Page_118 (2)_83.png']",REAL ESTATE,100.0,True
8592,REAL ESTATE—CONTD,Fio Realty 68 Barnes St,['cd1978/entry/1978_Page_118 (2)_84.png'],REAL ESTATE,100.0,True
8593,REAL ESTATE—CONTD,First Hartford Realty Corp 40 Westminster St Rm 1730,"['cd1978/entry/1978_Page_118 (2)_85.png', 'cd1978/entry/1978_Page_118 (2)_86.png']",REAL ESTATE,100.0,True
8594,REAL ESTATE—CONTD,Fletcher Realty Corp 2 Thomas St,['cd1978/entry/1978_Page_118 (2)_87.png'],REAL ESTATE,100.0,True
8595,REAL ESTATE—CONTD,Forty-Nine Inc 49 Weybosset St,['cd1978/entry/1978_Page_118 (2)_88.png'],REAL ESTATE,100.0,True
8596,REAL ESTATE—CONTD,G RB Realty Co 51 Prescott St,['cd1978/entry/1978_Page_118 (2)_89.png'],REAL ESTATE,100.0,True
8597,REAL ESTATE—CONTD,G RB Realty Co (Side Entrance) 42 River Av,['cd1978/entry/1978_Page_118 (2)_90.png'],REAL ESTATE,100.0,True
8598,REAL ESTATE—CONTD,GAMWELL & INGRAHAM INC 888 Reservior Av (Cranston 02910) Tel 944-7900 (See Index To Advertisers),"['cd1978/entry/1978_Page_118 (2)_91.png', 'cd1978/entry/1978_Page_118 (2)_92.png', 'cd1978/entry/1978_Page_118 (2)_93.png']",REAL ESTATE,100.0,True
8599,REAL ESTATE—CONTD,Gardner Graphic Design 130 Westminster St Rm 42,"['cd1978/entry/1978_Page_118 (2)_94.png', 'cd1978/entry/1978_Page_118 (2)_95.png']",REAL ESTATE,100.0,True
8600,REAL ESTATE—CONTD,Geneva Land Co Inc 36 Kennedy Plaza Rm 514,"['cd1978/entry/1978_Page_118 (2)_96.png', 'cd1978/entry/1978_Page_118 (2)_97.png']",REAL ESTATE,100.0,True
8601,REAL ESTATE—CONTD,Gilbane Properties Inc 5 Jackson Walkway,['cd1978/entry/1978_Page_118 (3)_2.png'],REAL ESTATE,100.0,True
8602,REAL ESTATE—CONTD,Goldman Geo Realty 81 Richmond St,['cd1978/entry/1978_Page_118 (3)_3.png'],REAL ESTATE,100.0,True
8603,REAL ESTATE—CONTD,"Gormally Real Estate 1275 Smith St GOWER & CO 203 S Main St (02903), Tel 751-8100 Graham Wm A 111 Westminster St Rm 1908 Grant Capital Management Corp 76 Westminster St Rm 1110","['cd1978/entry/1978_Page_118 (3)_4.png', 'cd1978/entry/1978_Page_118 (3)_5.png', 'cd1978/entry/1978_Page_118 (3)_6.png', 'cd1978/entry/1978_Page_118 (3)_7.png', 'cd1978/entry/1978_Page_118 (3)_8.png', 'cd1978/entry/1978_Page_118 (3)_9.png']",REAL ESTATE,100.0,True
8604,REAL ESTATE—CONTD,Greater Providence Development Corp 147 Pocasset Av,"['cd1978/entry/1978_Page_118 (3)_10.png', 'cd1978/entry/1978_Page_118 (3)_11.png']",REAL ESTATE,100.0,True
8605,REAL ESTATE—CONTD,Greenwich Bay Co 111 Westminster St Rm 818,"['cd1978/entry/1978_Page_118 (3)_12.png', 'cd1978/entry/1978_Page_118 (3)_13.png']",REAL ESTATE,100.0,True
8606,REAL ESTATE—CONTD,"| Grieco Mich] 203 Waterman St GROSS G L & H J INC Est 1888, Location 1100 Turks Head Bldg, 76 Westminster St, Providence, R I (02903), Tel 272-5400 (See Index To Advertisers) Grossman Stanley 70 Harwich Rd Guild Realty Co Inc 556 Atwells Av Harbour Side Park 711 Branch Av","['cd1978/entry/1978_Page_118 (3)_14.png', 'cd1978/entry/1978_Page_118 (3)_15.png', 'cd1978/entry/1978_Page_118 (3)_16.png', 'cd1978/entry/1978_Page_118 (3)_17.png', 'cd1978/entry/1978_Page_118 (3)_18.png', 'cd1978/entry/1978_Page_118 (3)_19.png', 'cd1978/entry/1978_Page_118 (3)_20.png', 'cd1978/entry/1978_Page_118 (3)_21.png', 'cd1978/entry/1978_Page_118 (3)_22.png']",REAL ESTATE,100.0,True
8607,REAL ESTATE—CONTD,Heyman Andrew S & Associates 76 Westminster St Rm 304,"['cd1978/entry/1978_Page_118 (3)_23.png', 'cd1978/entry/1978_Page_118 (3)_24.png']",REAL ESTATE,100.0,True
8608,REAL ESTATE—CONTD,Hillsgrove 95 Industrial Park Corp 170 Westminster St Rm 1010,"['cd1978/entry/1978_Page_118 (3)_25.png', 'cd1978/entry/1978_Page_118 (3)_26.png']",REAL ESTATE,100.0,True
8609,REAL ESTATE—CONTD,Holland Richd G Real Estate 180 Highland Av,['cd1978/entry/1978_Page_118 (3)_27.png'],REAL ESTATE,100.0,True
8610,REAL ESTATE—CONTD,"HOME CENTER THE 41 Arcade Bldg 130 Westminster St (02903), Tel 272- 5910","['cd1978/entry/1978_Page_118 (3)_28.png', 'cd1978/entry/1978_Page_118 (3)_29.png', 'cd1978/entry/1978_Page_118 (3)_30.png']",REAL ESTATE,100.0,True
8611,REAL ESTATE—CONTD,Houseman Frank T 91 Cass St,['cd1978/entry/1978_Page_118 (3)_31.png'],REAL ESTATE,100.0,True
8612,REAL ESTATE—CONTD,Howard Realty 154 Waterman St,['cd1978/entry/1978_Page_118 (3)_32.png'],REAL ESTATE,100.0,True
8613,REAL ESTATE—CONTD,Howard Realty Co Howard Bldg,['cd1978/entry/1978_Page_118 (3)_33.png'],REAL ESTATE,100.0,True
8614,REAL ESTATE—CONTD,Hughes Gertrude 347 Doyle Av,['cd1978/entry/1978_Page_118 (3)_34.png'],REAL ESTATE,100.0,True
8615,REAL ESTATE—CONTD,Hurley Richd A-Realtor M A I 15 Westminster St Rm 723,"['cd1978/entry/1978_Page_118 (3)_35.png', 'cd1978/entry/1978_Page_118 (3)_36.png']",REAL ESTATE,100.0,True
8616,REAL ESTATE—CONTD,Imperial Realty 210 Pocasset Av,['cd1978/entry/1978_Page_118 (3)_37.png'],REAL ESTATE,100.0,True
8617,REAL ESTATE—CONTD,Indian Acres Realty Corp 99 India St,['cd1978/entry/1978_Page_118 (3)_38.png'],REAL ESTATE,100.0,True
8618,REAL ESTATE—CONTD,Inleasing Corp 85 Westminster St 5th Fl,['cd1978/entry/1978_Page_118 (3)_39.png'],REAL ESTATE,100.0,True
8619,REAL ESTATE—CONTD,Integlia Michael 171 Rankin Av,['cd1978/entry/1978_Page_118 (3)_40.png'],REAL ESTATE,100.0,True
8620,REAL ESTATE—CONTD,Intercontinental Realty Services Inc 93 Eddy St Rm 303 Israeloff James J 201 Waterman St,"['cd1978/entry/1978_Page_118 (3)_41.png', 'cd1978/entry/1978_Page_118 (3)_42.png', 'cd1978/entry/1978_Page_118 (3)_43.png']",REAL ESTATE,100.0,True
8621,REAL ESTATE—CONTD,"} Jacobson Realty 181 8th St Jali Realty Inc 765 Westminster St Jaral Realty Inc 12 Edna St Jaron Realty Co 52 Valley St Jeffrey Corp 205 Waterman St Jensen David E 919 Hope St Jere Realty Co Inc 400 W Fountain St JEROME LIDO 290 Westminster Mall, Rm 201 (02903), Tel 331-2000","['cd1978/entry/1978_Page_118 (3)_44.png', 'cd1978/entry/1978_Page_118 (3)_45.png', 'cd1978/entry/1978_Page_118 (3)_46.png', 'cd1978/entry/1978_Page_118 (3)_47.png', 'cd1978/entry/1978_Page_118 (3)_48.png', 'cd1978/entry/1978_Page_118 (3)_49.png', 'cd1978/entry/1978_Page_118 (3)_50.png', 'cd1978/entry/1978_Page_118 (3)_51.png', 'cd1978/entry/1978_Page_118 (3)_52.png']",REAL ESTATE,100.0,True
8622,REAL ESTATE—CONTD,Jewett Realty 212 Smith St,['cd1978/entry/1978_Page_118 (3)_53.png'],REAL ESTATE,100.0,True
8623,REAL ESTATE—CONTD,Johnson Howard Martin Inc 566 S Main St,['cd1978/entry/1978_Page_118 (3)_54.png'],REAL ESTATE,100.0,True
8624,REAL ESTATE—CONTD,Jopelo Realty Co Inc 500 Valley St,['cd1978/entry/1978_Page_118 (3)_55.png'],REAL ESTATE,100.0,True
8625,REAL ESTATE—CONTD,Juliano J Realty 1868 Smith St (N Prov),['cd1978/entry/1978_Page_118 (3)_56.png'],REAL ESTATE,100.0,True
8626,REAL ESTATE—CONTD,"KAGAN & SHAWCROSS INC 925 Industrial Bank Bldg, 111 Westminster St (02903), Tel 521-3900 (See Index To Advertisers)","['cd1978/entry/1978_Page_118 (3)_57.png', 'cd1978/entry/1978_Page_118 (3)_58.png', 'cd1978/entry/1978_Page_118 (3)_59.png', 'cd1978/entry/1978_Page_118 (3)_60.png']",REAL ESTATE,100.0,True
8627,REAL ESTATE—CONTD,Kates Corp The 144 Westminster St 5th Fl,['cd1978/entry/1978_Page_118 (3)_61.png'],REAL ESTATE,100.0,True
8628,REAL ESTATE—CONTD,Kates Properties (Div Of Kates Corp) 144 Westminster St 5th FI,"['cd1978/entry/1978_Page_118 (3)_62.png', 'cd1978/entry/1978_Page_118 (3)_63.png']",REAL ESTATE,100.0,True
8629,REAL ESTATE—CONTD,Kaye Lawrence Realty 1985 Smith St (N Prov),['cd1978/entry/1978_Page_118 (3)_64.png'],REAL ESTATE,100.0,True
8630,REAL ESTATE—CONTD,Kelly & Picerne 1506 Smith St (N Prov),['cd1978/entry/1978_Page_118 (3)_65.png'],REAL ESTATE,100.0,True
8631,REAL ESTATE—CONTD,Kelly & Picerne Realtors 735 Hope St,['cd1978/entry/1978_Page_118 (3)_66.png'],REAL ESTATE,100.0,True
8632,REAL ESTATE—CONTD,Ken-Lyn Realty Inc 1882 Smith St (N Prov),['cd1978/entry/1978_Page_118 (3)_67.png'],REAL ESTATE,100.0,True
8633,REAL ESTATE—CONTD,Kenyon Properties 187 Westminster St Rm 410,"['cd1978/entry/1978_Page_118 (3)_68.png', 'cd1978/entry/1978_Page_118 (3)_69.png']",REAL ESTATE,100.0,True
8634,REAL ESTATE—CONTD,"KEOUGH REAL ESTATE AGENCY 212 Cottage St (Pawtucket; 02708), Tel 722-9120","['cd1978/entry/1978_Page_118 (3)_70.png', 'cd1978/entry/1978_Page_118 (3)_71.png', 'cd1978/entry/1978_Page_118 (3)_72.png']",REAL ESTATE,100.0,True
8635,REAL ESTATE—CONTD,Kerzner Realty 106 Blackstone Blvd Apt 2,['cd1978/entry/1978_Page_118 (3)_73.png'],REAL ESTATE,100.0,True
8636,REAL ESTATE—CONTD,Kim-Port Realty 1275 N Main St,['cd1978/entry/1978_Page_118 (3)_74.png'],REAL ESTATE,100.0,True
8637,REAL ESTATE—CONTD,Kruger Paul W 72 Manning St,['cd1978/entry/1978_Page_118 (3)_75.png'],REAL ESTATE,100.0,True
8638,REAL ESTATE—CONTD,"L & H REALTORS (LETTIERI & HEALEY) 109 Plainfield St (02909), Tel 331-9866 (See Index To Advertisers)","['cd1978/entry/1978_Page_118 (3)_76.png', 'cd1978/entry/1978_Page_118 (3)_77.png', 'cd1978/entry/1978_Page_118 (3)_78.png', 'cd1978/entry/1978_Page_118 (3)_79.png']",REAL ESTATE,100.0,True
8639,REAL ESTATE—CONTD,Laud Realty Corp 76 Westminster St Rm 304,['cd1978/entry/1978_Page_118 (3)_80.png'],REAL ESTATE,100.0,True
8640,REAL ESTATE—CONTD,Laudati Peter A & Son 49 Weybosset St Rm 21,"['cd1978/entry/1978_Page_118 (3)_81.png', 'cd1978/entry/1978_Page_118 (3)_82.png']",REAL ESTATE,100.0,True
8641,REAL ESTATE—CONTD,Lausall Realty Corp 99 India St,['cd1978/entry/1978_Page_118 (3)_83.png'],REAL ESTATE,100.0,True
8642,REAL ESTATE—CONTD,Lawrence Charles N 170 Westminster St Rm 305,"['cd1978/entry/1978_Page_118 (3)_84.png', 'cd1978/entry/1978_Page_118 (3)_85.png']",REAL ESTATE,100.0,True
8643,REAL ESTATE—CONTD,Lib Realty Corp 52 Troy St,['cd1978/entry/1978_Page_118 (3)_86.png'],REAL ESTATE,100.0,True
8644,REAL ESTATE—CONTD,Licht Industries Inc 765 Westminster St,['cd1978/entry/1978_Page_118 (3)_87.png'],REAL ESTATE,100.0,True
8645,REAL ESTATE—CONTD,Linden Associates Inc 221 Waterman St,['cd1978/entry/1978_Page_118 (3)_88.png'],REAL ESTATE,100.0,True
8646,REAL ESTATE—CONTD,Lindenfeld Jack 10 Cole Av,['cd1978/entry/1978_Page_118 (3)_89.png'],REAL ESTATE,100.0,True
8647,REAL ESTATE—CONTD,Linwood Realty 262 Warrington St,['cd1978/entry/1978_Page_118 (3)_90.png'],REAL ESTATE,100.0,True
8648,REAL ESTATE—CONTD,Low William H Estate Co The 204 Westminster St Rm 1,"['cd1978/entry/1978_Page_118 (3)_91.png', 'cd1978/entry/1978_Page_118 (3)_92.png']",REAL ESTATE,100.0,True
8649,REAL ESTATE—CONTD,Lowell Realty Co 76 Westminster St Rm 304,['cd1978/entry/1978_Page_118 (3)_93.png'],REAL ESTATE,100.0,True
8650,REAL ESTATE—CONTD,Lynn Realty Corp 57 Eddy St Rm 212,['cd1978/entry/1978_Page_118 (3)_94.png'],REAL ESTATE,100.0,True
8651,REAL ESTATE—CONTD,M Bro Industries Inc 146 Westminster St Rm 306,"['cd1978/entry/1978_Page_118 (3)_95.png', 'cd1978/entry/1978_Page_118 (3)_96.png']",REAL ESTATE,100.0,True
8652,REAL ESTATE—CONTD,M & M Realty 57 Eddy St Rm 210,['cd1978/entry/1978_Page_118 (3)_97.png'],REAL ESTATE,100.0,True
8653,REAL ESTATE—CONTD,Mancini Realty Co 187 Reservoir Av,['cd1978/entry/1978_Page_119 (1).chop_2.png'],REAL ESTATE,100.0,True
8654,REAL ESTATE—CONTD,Mancini Sal Associates 1918 Smith St (N Prov,['cd1978/entry/1978_Page_119 (1).chop_3.png'],REAL ESTATE,100.0,True
8655,REAL ESTATE—CONTD,Manning Realty Co (Rental Ofc) 212 Union St Rm 309,"['cd1978/entry/1978_Page_119 (1).chop_4.png', 'cd1978/entry/1978_Page_119 (1).chop_5.png']",REAL ESTATE,100.0,True
8656,REAL ESTATE—CONTD,Mantia Robt S 58 Devonshire St,['cd1978/entry/1978_Page_119 (1).chop_6.png'],REAL ESTATE,100.0,True
8657,REAL ESTATE—CONTD,Mara Realty Co Inc 91 Friendship St,['cd1978/entry/1978_Page_119 (1).chop_7.png'],REAL ESTATE,100.0,True
8658,REAL ESTATE—CONTD,Marks Rita R 111 Westminster St Rm 915,['cd1978/entry/1978_Page_119 (1).chop_8.png'],REAL ESTATE,100.0,True
8659,REAL ESTATE—CONTD,Marks Rita R 41 Seekonk St Rm 3,['cd1978/entry/1978_Page_119 (1).chop_9.png'],REAL ESTATE,100.0,True
8660,REAL ESTATE—CONTD,Marol Realty 946 Eddy St,['cd1978/entry/1978_Page_119 (1).chop_10.png'],REAL ESTATE,100.0,True
8661,REAL ESTATE—CONTD,Martino J Realty 401 Broadway,['cd1978/entry/1978_Page_119 (1).chop_11.png'],REAL ESTATE,100.0,True
8662,REAL ESTATE—CONTD,Maurania Corp 1 India St,['cd1978/entry/1978_Page_119 (1).chop_12.png'],REAL ESTATE,100.0,True
8663,REAL ESTATE—CONTD,Maxwell Realty Co 945% Broad St,['cd1978/entry/1978_Page_119 (1).chop_13.png'],REAL ESTATE,100.0,True
8664,REAL ESTATE—CONTD,Mayfair Properties Inc 111 Westminster St Rn 1231,"['cd1978/entry/1978_Page_119 (1).chop_14.png', 'cd1978/entry/1978_Page_119 (1).chop_15.png']",REAL ESTATE,100.0,True
8665,REAL ESTATE—CONTD,Mc Laughlin & Norton 111 Westminster St Rm 521,"['cd1978/entry/1978_Page_119 (1).chop_16.png', 'cd1978/entry/1978_Page_119 (1).chop_17.png']",REAL ESTATE,100.0,True
8666,REAL ESTATE—CONTD,Medeiros Wm J 23 Rosebank Av,['cd1978/entry/1978_Page_119 (1).chop_18.png'],REAL ESTATE,100.0,True
